progress,lat,lon,path_id,origin,dest,geo_cluster,alt_cluster
0.16326530612244897,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.18367346938775508,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.2040816326530612,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.22448979591836732,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.24489795918367346,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.26530612244897955,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.2857142857142857,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.3061224489795918,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.32653061224489793,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.3469387755102041,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.36734693877551017,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.3877551020408163,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.4081632653061224,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.42857142857142855,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.44897959183673464,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.4693877551020408,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
0.4897959183673469,52.11589,2.11899,EGGW_LLBG_2_0,EGGW,LLBG,2,0
